card_id,pname,set_name,is_custom,image_url,generation,release_date,rarity,pokemon_type,subtype,hp,level,flavour_text
base2-63,Venonat,Jungle,False,https://images.pokemontcg.io/base2/63_hires.png,Base,6/16/1999,Common,['Grass'],['Basic'],40,12,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.
basep-1,Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/1_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],60,16,"When several of these Pokémon gather, their electricity could build and cause lightning storms."
basep-2,Electabuzz,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/2_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],60,20,"A wild Pokémon with a short temper. It is able to distinguish colors, and likes the color red."
basep-3,Mewtwo,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/3_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],70,60,Years of genetic experiments resulted in the creation of this never-before-seen violent Pokémon.
basep-4,Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/4_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],50,13,"When several of these Pokémon gather, they attract so much electricity that they can cause lightning to strike."
basep-5,Dragonite,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/5_hires.png,Base,7/1/1999,Promo,['Colorless'],['Stage 2'],90,43,This Pokémon can fly is spite of its large bulk. It is said to be able to circumnavigate the earth in just 16 hours.
basep-6,Arcanine,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/6_hires.png,Base,7/1/1999,Promo,['Fire'],['Stage 1'],70,34,A legendary Pokémon famous for its beauty. It looks almost as if it flies when it runs.
basep-7,Jigglypuff,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/7_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],50,12,"When its huge eyes light up, it sings a mysteriously soothing melody that lulls its enemies to sleep."
basep-8,Mew,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/8_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],50,23,So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.
basep-9,Mew,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/9_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],50,51,So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.
basep-10,Meowth,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/10_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],50,13,Adores circular objects. Wanders the streets on a nightly basis to look for dropped loose change.
basep-11,Eevee,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/11_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],30,7,Its genetic code is irregular. It may mutate if it is exposed to radiation from elemental stones.
basep-12,Mewtwo,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/12_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],60,13,A scientist created this Pokémon after years of horrific gene-splicing and DNA engineering experiments.
basep-13,Venusaur,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/13_hires.png,Base,7/1/1999,Promo,['Grass'],['Stage 2'],100,16,This plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.
basep-14,Mewtwo,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/14_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],70,60,Years of genetic experiments resulted in the creation of this never-before-seen violent Pokémon.
basep-15,Cool Porygon,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/15_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],50,15,A Pokémon that consists entirely of programming code. Capable of moving freely in cyberspace.
basep-17,Dark Persian,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/17_hires.png,Base,7/1/1999,Promo,['Colorless'],['Stage 1'],60,28,Popular with women because of its beautiful fur. The leader of the Rockets keeps one as a pet.
basep-18,Team Rocket's Meowth,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/18_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],40,30,"This Pokémon is more active at night. It likes bright, shiny things and cannot resist taking them and adding them to its collection."
basep-20,Psyduck,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/20_hires.png,Base,7/1/1999,Promo,['Water'],['Basic'],50,15,"While lulling its enemies with its vacant look, this wily Pokémon will use psychokinetic powers."
basep-21,Moltres,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/21_hires.png,Base,7/1/1999,Promo,['Fire'],['Basic'],70,33,The flames on this legendary Pokémon's wings burn so brightly that they can make night seem like day.
basep-22,Articuno,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/22_hires.png,Base,7/1/1999,Promo,['Water'],['Basic'],70,34,"This legendary Pokémon is said to freeze the water in the air during winter, causing snow."
basep-23,Zapdos,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/23_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],70,30,This legendary Pokémon is said to be present wherever there is a lightning storm.
basep-24,_____'s Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/24_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],50,17,Your Birthdate: ______________________________
basep-25,Flying Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/25_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],40,12,"By learning how to fly, Pikachu overcame its weakness to Fighting Pokémon."
basep-26,Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/26_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],40,9,It uses its sensitive tail to sense its environment and has been known to react violently if its tail is grabbed.
basep-27,Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/27_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],30,5,"When several of these Pokémon gather, their electricity can cause lightning storms."
basep-28,Surfing Pikachu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/28_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],50,32,"One summer, a group of Pikachus was found riding the waves at the local beach."
basep-29,Marill,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/29_hires.png,Base,7/1/1999,Promo,['Water'],['Basic'],50,64,"The tip of its tail, which contains oil that is lighter than water, lets it swim without drowning."
basep-30,Togepi,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/30_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],30,8,"Still only a hatchling, it uses poison to chase off its enemies when threatened."
basep-31,Cleffa,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/31_hires.png,Base,7/1/1999,Promo,['Colorless'],['Baby'],30,5,"Because of its unusual, star-like silhouette, people believe that it came here on a meteor."
basep-32,Smeargle,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/32_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],40,21,"Once it becomes an adult, it has a tendency to let its comrades plant footprints on its back."
basep-33,Scizor,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/33_hires.png,Base,7/1/1999,Promo,['Metal'],['Stage 1'],70,36,Its wings are not used for flying. They are flapped at high speed to adjust its body temperature.
basep-34,Entei,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/34_hires.png,Base,7/1/1999,Promo,['Fire'],['Basic'],80,37,"Volcanoes erupt when it barks. Unable to restrain its extreme power, it races headlong around the land."
basep-35,Pichu,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/35_hires.png,Base,7/1/1999,Promo,['Lightning'],['Baby'],30,4,It is not yet skilled at storing electricity. It may send out a jolt if amused or startled.
basep-36,Igglybuff,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/36_hires.png,Base,7/1/1999,Promo,['Colorless'],['Baby'],30,5,"Its extremely flexible and elastic body makes it bounce continuously—anytime, anywhere."
basep-37,Hitmontop,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/37_hires.png,Base,7/1/1999,Promo,['Fighting'],['Basic'],60,29,"It launches kicks while spinning. If it spins at high speed, it may bore its way into the ground."
basep-38,Unown [J],Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/38_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],40,17,Their shapes look like hieroglyphs on ancient tablets. It is said that the two are somehow related.
basep-39,Misdreavus,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/39_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],50,23,"It loves to bite and yank people's hair from behind without warning, just to see their shocked reactions."
basep-43,Machamp,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/43_hires.png,Base,7/1/1999,Promo,['Fighting'],['Stage 2'],90,54,"Using its amazing muscles, it throws powerful punches that can knock its victim clear over the horizon."
basep-44,Magmar,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/44_hires.png,Base,7/1/1999,Promo,['Fire'],['Basic'],60,27,Its body always burns with an orange glow that enables it to hide perfectly among flames.
basep-45,Scyther,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/45_hires.png,Base,7/1/1999,Promo,['Grass'],['Basic'],60,23,"With ninja-like agility and speed, it can create the illusion that there is more than one."
basep-46,Electabuzz,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/46_hires.png,Base,7/1/1999,Promo,['Lightning'],['Basic'],60,22,"Normally found near power plants, it can wander away and cause major blackouts in cities."
basep-47,Mew,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/47_hires.png,Base,7/1/1999,Promo,['Psychic'],['Basic'],40,8,So rare that it is still said to be a mirage by many experts. Only a few people have seen it worldwide.
basep-48,Articuno,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/48_hires.png,Base,7/1/1999,Promo,['Water'],['Basic'],80,34,A legendary bird Pokémon that is said to appear to doomed people who are lost in icy mountains.
basep-49,Snorlax,Wizards Black Star Promos,False,https://images.pokemontcg.io/basep/49_hires.png,Base,7/1/1999,Promo,['Colorless'],['Basic'],90,35,"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful."
base3-1,Aerodactyl,Fossil,False,https://images.pokemontcg.io/base3/1_hires.png,Base,10/10/1999,Rare Holo,['Fighting'],['Stage 1'],60,28,A ferocious prehistoric Pokémon that goes for the enemy's throat with its serrated saw-like fangs.
base3-2,Articuno,Fossil,False,https://images.pokemontcg.io/base3/2_hires.png,Base,10/10/1999,Rare Holo,['Water'],['Basic'],70,35,A legendary bird Pokémon that is said to appear to doomed people who are lost in icy mountains.
base3-3,Ditto,Fossil,False,https://images.pokemontcg.io/base3/3_hires.png,Base,10/10/1999,Rare Holo,['Colorless'],['Basic'],50,20,Capable of copying an enemy's genetic code to instantly transform itself into a duplicate of the enemy.
base3-4,Dragonite,Fossil,False,https://images.pokemontcg.io/base3/4_hires.png,Base,10/10/1999,Rare Holo,['Colorless'],['Stage 2'],100,45,An extremely rarely seen marine Pokémon. Its intelligence is said to match that of humans.
base3-5,Gengar,Fossil,False,https://images.pokemontcg.io/base3/5_hires.png,Base,10/10/1999,Rare Holo,['Psychic'],['Stage 2'],80,38,"Under a full moon, this Pokémon likes to mimic the shadows of people and laugh at their fright."
base3-6,Haunter,Fossil,False,https://images.pokemontcg.io/base3/6_hires.png,Base,10/10/1999,Rare Holo,['Psychic'],['Stage 1'],50,17,"Because of its ability to slip through block walls, it is said to be from another dimension."
base3-7,Hitmonlee,Fossil,False,https://images.pokemontcg.io/base3/7_hires.png,Base,10/10/1999,Rare Holo,['Fighting'],['Basic'],60,30,"When in a hurry, its legs lengthen progressively. It runs smoothly with extra long, loping strides."
base3-8,Hypno,Fossil,False,https://images.pokemontcg.io/base3/8_hires.png,Base,10/10/1999,Rare Holo,['Psychic'],['Stage 1'],90,36,"When it locks eyes with an enemy, it will use a mix of psi moves such as Hypnosis and Confusion."
base3-9,Kabutops,Fossil,False,https://images.pokemontcg.io/base3/9_hires.png,Base,10/10/1999,Rare Holo,['Fighting'],['Stage 2'],60,30,Its sleek shape is perfect for swimming. It slashes prey with its claws and drains the body fluids.
base3-10,Lapras,Fossil,False,https://images.pokemontcg.io/base3/10_hires.png,Base,10/10/1999,Rare Holo,['Water'],['Basic'],80,12,A Pokémon that has been overhunted almost to extinction. It can ferry people across water.
base3-11,Magneton,Fossil,False,https://images.pokemontcg.io/base3/11_hires.png,Base,10/10/1999,Rare Holo,['Lightning'],['Stage 1'],80,35,Formed by several Magnemites linked together. They frequently appear when sunspots flare up.
base3-12,Moltres,Fossil,False,https://images.pokemontcg.io/base3/12_hires.png,Base,10/10/1999,Rare Holo,['Fire'],['Basic'],70,35,Known as the legendary bird of fire. Every flap of its wings creates a dazzling flash of flames.
base3-13,Muk,Fossil,False,https://images.pokemontcg.io/base3/13_hires.png,Base,10/10/1999,Rare Holo,['Grass'],['Stage 1'],70,34,"Thickly covered with a filthy, vile sludge. It is so toxic, even its footprints contain poison."
base3-14,Raichu,Fossil,False,https://images.pokemontcg.io/base3/14_hires.png,Base,10/10/1999,Rare Holo,['Lightning'],['Stage 1'],90,45,Its long tail serves as a ground to protect itself from its own high-voltage power.
base3-15,Zapdos,Fossil,False,https://images.pokemontcg.io/base3/15_hires.png,Base,10/10/1999,Rare Holo,['Lightning'],['Basic'],80,40,A legendary thunderbird Pokémon whose anger is said to cause storms. Some say it has lived above the clouds for thousands of years.
base3-16,Aerodactyl,Fossil,False,https://images.pokemontcg.io/base3/16_hires.png,Base,10/10/1999,Rare,['Fighting'],['Stage 1'],60,28,A ferocious prehistoric Pokémon that goes for the enemy's throat with its serrated saw-like fangs.
base3-17,Articuno,Fossil,False,https://images.pokemontcg.io/base3/17_hires.png,Base,10/10/1999,Rare,['Water'],['Basic'],70,35,A legendary bird Pokémon that is said to appear to doomed people who are lost in icy mountains.
base3-18,Ditto,Fossil,False,https://images.pokemontcg.io/base3/18_hires.png,Base,10/10/1999,Rare,['Colorless'],['Basic'],50,20,Capable of copying an enemy's genetic code to instantly transform itself into a duplicate of the enemy.
base3-19,Dragonite,Fossil,False,https://images.pokemontcg.io/base3/19_hires.png,Base,10/10/1999,Rare,['Colorless'],['Stage 2'],100,45,An extremely rarely seen marine Pokémon. Its intelligence is said to match that of humans.
base3-20,Gengar,Fossil,False,https://images.pokemontcg.io/base3/20_hires.png,Base,10/10/1999,Rare,['Psychic'],['Stage 2'],80,38,"Under a full moon, this Pokémon likes to mimic the shadows of people and laugh at their fright."
